seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr8	71521086	71521190	105	*	X29363	286190	71520812	71575513	54702	+	0	inside	273	LACTB2-AS1
chr8	71521086	71521190	105	*	X29363	23471	71485453	71520694	35242	-	391	upstream	391	TRAM1
chr8	80943143	80943277	135	*	X29389	28957	80831095	80942506	111412	-	636	upstream	636	MRPS28
chr8	89340334	89340363	30	*	X29411	4325	89049460	89339717	290258	-	616	upstream	616	MMP16
chr8	89340769	89341012	244	*	X29412	4325	89049460	89339717	290258	-	1051	upstream	1051	MMP16
chr8	90768214	90768318	105	*	X29414	8767	90769975	90803292	33318	+	1656	upstream	1656	RIPK2
chr8	94713953	94714027	75	*	X29420	642924	94358695	94712661	353967	-	1291	upstream	1291	LINC00535
chr8	95652844	95653091	248	*	X29427	54845	95653364	95719694	66331	+	272	upstream	272	ESRP1
chr8	95652844	95653091	248	*	X29427	100288748	95649513	95651695	2183	-	1148	upstream	1148	LOC100288748
chr8	95653437	95653516	80	*	X29428	54845	95653364	95719694	66331	+	0	inside	72	ESRP1
chr8	95653437	95653516	80	*	X29428	100288748	95649513	95651695	2183	-	1741	upstream	1741	LOC100288748
chr8	96283413	96283434	22	*	X29441	157657	96257141	96281462	24322	-	1950	upstream	1950	C8orf37
chr8	97272651	97272770	120	*	X29442	9791	97274167	97346774	72608	+	1396	upstream	1396	PTDSS1
chr8	98880907	98881008	102	*	X29453	4147	98881311	99048946	167636	+	302	upstream	302	MATN2
chr8	104428758	104428862	105	*	X29539	81034	104410866	104427563	16698	-	1194	upstream	1194	SLC25A32
chr8	104511374	104511628	255	*	X29540	9699	104512976	105266656	753681	+	1347	upstream	1347	RIMS2
chr8	104511644	104511898	255	*	X29541	9699	104512976	105266656	753681	+	1077	upstream	1077	RIMS2
chr8	107281684	107281758	75	*	X29545	55074	107282406	107764921	482516	+	647	upstream	647	OXR1
chr8	108510268	108510372	105	*	X29547	284	108261710	108510254	248545	-	13	upstream	13	ANGPT1
chr8	110344674	110344778	105	*	X29551	56943	110346552	110358189	11638	+	1773	upstream	1773	ENY2
chr8	110987796	110987900	105	*	X29555	27012	110979233	110988076	8844	-	0	inside	175	KCNV1
chr8	116681683	116681787	105	*	X29556	7227	116420724	116681228	260505	-	454	upstream	454	TRPS1
chr8	119124956	119125075	120	*	X29572	2131	118811602	119124058	312457	-	897	upstream	897	EXT1
chr8	120220352	120220441	90	*	X29574	114569	120220610	120257914	37305	+	168	upstream	168	MAL2
chr8	120428013	120428117	105	*	X29575	4856	120428552	120436678	8127	+	434	upstream	434	CCN3
chr8	120428373	120428507	135	*	X29576	4856	120428552	120436678	8127	+	44	upstream	44	CCN3
chr8	121137196	121137315	120	*	X29577	7373	121137347	121384273	246927	+	31	upstream	31	COL14A1
chr8	121824489	121824510	22	*	X29581	6641	121547985	121824309	276325	-	179	upstream	179	SNTB1
chr8	121824524	121824613	90	*	X29582	6641	121547985	121824309	276325	-	214	upstream	214	SNTB1
chr8	122654963	122655127	165	*	X29587	3037	122625271	122653630	28360	-	1332	upstream	1332	HAS2
chr8	123791914	123791956	43	*	X29595	22882	123793901	123986755	192855	+	1944	upstream	1944	ZHX2
chr8	124228434	124228568	135	*	X29603	100616260	124228028	124228103	76	-	330	upstream	330	MIR4663
chr8	131309939	131310058	120	*	X29721	29065	131307601	131308779	1179	-	1159	upstream	1159	ASAP1-IT1
chr8	134202908	134203012	105	*	X29753	8840	134203282	134243932	40651	+	269	upstream	269	CCN4
chr8	135726171	135726215	45	*	X29775	57623	135490031	135725292	235262	-	878	upstream	878	ZFAT
chr8	136468893	136468982	90	*	X29776	10656	136469716	136659848	190133	+	733	upstream	733	KHDRBS3
chr8	139926334	139926468	135	*	X29781	169044	139600478	139926236	325759	-	97	upstream	97	COL22A1
chr8	140715407	140715496	90	*	X29782	51305	140613082	140715299	102218	-	107	upstream	107	KCNK9
chr8	140716142	140716291	150	*	X29783	51305	140613082	140715299	102218	-	842	upstream	842	KCNK9
chr8	140716387	140716491	105	*	X29784	51305	140613082	140715299	102218	-	1087	upstream	1087	KCNK9
chr8	140716605	140716724	120	*	X29785	51305	140613082	140715299	102218	-	1305	upstream	1305	KCNK9
chr8	140716792	140716896	105	*	X29786	51305	140613082	140715299	102218	-	1492	upstream	1492	KCNK9
chr8	141647298	141647387	90	*	X29797	27161	141541264	141645646	104383	-	1651	upstream	1651	AGO2
chr8	142350899	142351003	105	*	X29844	731779	142350648	142354720	4073	+	0	inside	250	LINC01300
chr8	142377396	142377530	135	*	X29856	2843	142366587	142377365	10779	-	30	upstream	30	GPR20
chr8	142378038	142378055	18	*	X29857	2843	142366587	142377365	10779	-	672	upstream	672	GPR20
chr8	142377816	142377962	147	*	X29858	2843	142366587	142377365	10779	-	450	upstream	450	GPR20
chr8	142518241	142518375	135	*	X29880	389690	142443929	142517330	73402	-	910	upstream	910	MROH5
chr8	143696194	143696328	135	*	X29904	23237	143692405	143695833	3429	-	360	upstream	360	ARC
chr8	143696800	143697054	255	*	X29905	23237	143692405	143695833	3429	-	966	upstream	966	ARC
chr8	143697094	143697197	104	*	X29906	23237	143692405	143695833	3429	-	1260	upstream	1260	ARC
chr8	143807285	143807419	135	*	X29919	51337	143808621	143818350	9730	+	1201	upstream	1201	THEM6
chr8	143809411	143809444	34	*	X29920	100288181	143783670	143808391	24722	-	1019	upstream	1019	LNCOC1
chr8	144098641	144098926	286	*	X29929	4061	144099902	144103827	3926	+	975	upstream	975	LY6E
chr8	144098987	144099166	180	*	X29930	4061	144099902	144103827	3926	+	735	upstream	735	LY6E
chr8	144099257	144099541	285	*	X29931	4061	144099902	144103827	3926	+	360	upstream	360	LY6E
chr8	144099257	144099541	285	*	X29931	100133669	144063448	144099807	36360	-	0	inside	265	LY6E-DT
chr8	144101102	144101206	105	*	X29932	100133669	144063448	144099807	36360	-	1294	upstream	1294	LY6E-DT
chr8	144241742	144241938	197	*	X29935	4062	144239331	144242053	2723	-	0	inside	114	LY6H
chr8	144293030	144293104	75	*	X29940	338328	144295068	144299044	3977	+	1963	upstream	1963	GPIHBP1
chr8	144293122	144293226	105	*	X29941	338328	144295068	144299044	3977	+	1841	upstream	1841	GPIHBP1
chr8	144293242	144293378	137	*	X29942	338328	144295068	144299044	3977	+	1689	upstream	1689	GPIHBP1
chr8	144294031	144294135	105	*	X29943	338328	144295068	144299044	3977	+	932	upstream	932	GPIHBP1
chr8	144348695	144348844	150	*	X29952	2738	144349607	144359101	9495	+	762	upstream	762	GLI4
chr8	144451741	144451860	120	*	X29955	78998	144448793	144450805	2013	-	935	upstream	935	RHPN1-AS1
chr8	144634741	144634785	45	*	X29981	79792	144635557	144645231	9675	+	771	upstream	771	GSDMD
chr8	144634944	144635063	120	*	X29982	79792	144635557	144645231	9675	+	493	upstream	493	GSDMD
chr8	144635078	144635091	14	*	X29983	79792	144635557	144645231	9675	+	465	upstream	465	GSDMD
chr8	144655622	144655711	90	*	X29988	642475	144648363	144654928	6566	-	693	upstream	693	MROH6
chr8	144661446	144661610	165	*	X29989	93100	144656955	144660513	3559	-	932	upstream	932	NAPRT
chr8	144661686	144661758	73	*	X29990	93100	144656955	144660513	3559	-	1172	upstream	1172	NAPRT
chr8	144681059	144681193	135	*	X29992	1936	144661867	144679845	17979	-	1213	upstream	1213	EEF1D
chr8	144798311	144798439	129	*	X29996	225689	144798507	144804633	6127	+	67	upstream	67	MAPK15
chr8	144815272	144815290	19	*	X30000	100128338	144816310	144828507	12198	+	1019	upstream	1019	NA
chr8	144815272	144815290	19	*	X30000	100616318	144815253	144815323	71	-	0	inside	32	MIR4664
chr8	144896072	144896161	90	*	X30002	100126338	144895127	144895212	86	-	859	upstream	859	MIR937
chr8	144896477	144896611	135	*	X30003	100126338	144895127	144895212	86	-	1264	upstream	1264	MIR937
chr8	144898340	144898486	147	*	X30004	23513	144873090	144897549	24460	-	790	upstream	790	SCRIB
chr8	144898967	144898997	31	*	X30005	23513	144873090	144897549	24460	-	1417	upstream	1417	SCRIB
chr8	144948004	144948097	94	*	X30008	83481	144939912	144947434	7523	-	569	upstream	569	EPPK1
chr8	144948713	144948937	225	*	X30009	83481	144939912	144947434	7523	-	1278	upstream	1278	EPPK1
chr8	144948953	144949132	180	*	X30010	83481	144939912	144947434	7523	-	1518	upstream	1518	EPPK1
chr8	145020812	145021024	213	*	X30032	724031	145019359	145019447	89	-	1364	upstream	1364	MIR661
chr8	145051709	145051813	105	*	X30042	5339	144989321	145050913	61593	-	795	upstream	795	PLEC
chr8	145060365	145060484	120	*	X30043	84875	145051320	145060635	9316	-	0	inside	150	PARP10
chr8	145060695	145060983	289	*	X30044	84875	145051320	145060635	9316	-	59	upstream	59	PARP10
chr8	145132251	145132370	120	*	X30050	54512	145133522	145135551	2030	+	1151	upstream	1151	EXOSC4
chr8	145157391	145157495	105	*	X30058	84232	145159305	145162515	3211	+	1809	upstream	1809	MAF1
chr8	145321123	145321202	80	*	X30062	642658	145321517	145492131	170615	+	314	upstream	314	SCX
chr8	145560554	145560733	180	*	X30070	83482	145554454	145559943	5490	-	610	upstream	610	SCRT1
chr8	145560749	145561015	267	*	X30071	83482	145554454	145559943	5490	-	805	upstream	805	SCRT1
chr8	145583590	145583702	113	*	X30074	26233	145579088	145583036	3949	-	553	upstream	553	FBXL6
chr8	145596719	145596793	75	*	X30075	203054	145597731	145618453	20723	+	937	upstream	937	ADCK5
chr8	145654835	145654939	105	*	X30078	51160	145649000	145653927	4928	-	907	upstream	907	VPS28
chr8	145655150	145655239	90	*	X30079	51160	145649000	145653927	4928	-	1222	upstream	1222	VPS28
chr8	145728306	145728485	180	*	X30083	2875	145729465	145732555	3091	+	979	upstream	979	GPT
chr8	145728840	145729079	240	*	X30084	2875	145729465	145732555	3091	+	385	upstream	385	GPT
chr8	145729155	145729334	180	*	X30085	2875	145729465	145732555	3091	+	130	upstream	130	GPT
chr8	145733024	145733308	285	*	X30087	113655	145734552	145736589	2038	+	1243	upstream	1243	MFSD3
chr8	145755088	145755267	180	*	X30090	414919	145751603	145754458	2856	-	629	upstream	629	C8orf82
chr8	146014278	146014397	120	*	X30092	80778	145998501	146012725	14225	-	1552	upstream	1552	ZNF34
chr8	146018731	146019152	422	*	X30095	6132	146015154	146017805	2652	-	925	upstream	925	RPL8
chr8	146051832	146051981	150	*	X30097	7553	146052903	146072894	19992	+	921	upstream	921	ZNF7
chr9	976556	976615	60	*	X30106	58524	976968	991732	14765	+	352	upstream	352	DMRT3
chr9	976624	976690	67	*	X30107	58524	976968	991732	14765	+	277	upstream	277	DMRT3
chr9	2014280	2014384	105	*	X30108	6595	2015342	2193623	178282	+	957	upstream	957	SMARCA2
chr9	6647509	6647643	135	*	X30153	2731	6532464	6645692	113229	-	1816	upstream	1816	GLDC
chr9	13280119	13280238	120	*	X30164	8777	13105703	13279563	173861	-	555	upstream	555	MPDZ
chr9	13280469	13280558	90	*	X30165	8777	13105703	13279563	173861	-	905	upstream	905	MPDZ
chr9	17134716	17134791	76	*	X30205	54875	17135038	17503917	368880	+	246	upstream	246	CNTLN
chr9	17578748	17578777	30	*	X30206	6456	17578953	17797122	218170	+	175	upstream	175	SH3GL2
chr9	29213442	29213561	120	*	X30236	158038	27948084	29212998	1264915	-	443	upstream	443	LINGO2
chr9	33169174	33169193	20	*	X30246	2683	33110639	33167356	56718	-	1817	upstream	1817	B4GALT1
chr9	33289046	33289165	120	*	X30250	4799	33290418	33371155	80738	+	1252	upstream	1252	NFX1
chr9	33289485	33289645	161	*	X30251	4799	33290418	33371155	80738	+	772	upstream	772	NFX1
chr9	33289691	33289771	81	*	X30252	4799	33290418	33371155	80738	+	646	upstream	646	NFX1
chr9	33404465	33404569	105	*	X30255	364	33384948	33402517	17570	-	1947	upstream	1947	AQP7
chr9	33447520	33447537	18	*	X30272	360	33441152	33447631	6480	-	0	inside	93	AQP3
chr9	33447652	33447677	26	*	X30273	360	33441152	33447631	6480	-	20	upstream	20	AQP3
chr9	33447790	33447879	90	*	X30274	360	33441152	33447631	6480	-	158	upstream	158	AQP3
chr9	34127076	34127195	120	*	X30282	25853	34086381	34126771	40391	-	304	upstream	304	DCAF12
chr9	34957675	34957854	180	*	X30303	23349	34957521	34982541	25021	+	0	inside	153	PHF24
chr9	34988445	34988487	43	*	X30304	25822	34989638	34998430	8793	+	1150	upstream	1150	DNAJB5
chr9	34988917	34989034	118	*	X30305	25822	34989638	34998430	8793	+	603	upstream	603	DNAJB5
chr9	35673810	35673974	165	*	X30321	768	35673915	35681154	7240	+	0	overlapStart	0	CA9
chr9	35691370	35691378	9	*	X30331	7169	35681990	35690053	8064	-	1316	upstream	1316	TPM2
chr9	35730152	35730571	420	*	X30334	10488	35732317	35737005	4689	+	1745	upstream	1745	CREB3
chr9	35750402	35750476	75	*	X30335	57704	35736863	35749983	13121	-	418	upstream	418	GBA2
chr9	35907620	35907694	75	*	X30337	158376	35909480	35911617	2138	+	1785	upstream	1785	SPAAR
chr9	35907890	35908009	120	*	X30338	158376	35909480	35911617	2138	+	1470	upstream	1470	SPAAR
chr9	35908201	35908213	13	*	X30339	158376	35909480	35911617	2138	+	1266	upstream	1266	SPAAR
chr9	35909360	35909449	90	*	X30340	158376	35909480	35911617	2138	+	30	upstream	30	SPAAR
chr9	35909630	35909794	165	*	X30341	158376	35909480	35911617	2138	+	0	inside	149	SPAAR
chr9	37034772	37034951	180	*	X30355	5079	36838531	37034476	195946	-	295	upstream	295	PAX5
chr9	37036394	37036483	90	*	X30356	5079	36838531	37034476	195946	-	1917	upstream	1917	PAX5
chr9	37422405	37422428	24	*	X30359	9380	37422681	37436986	14306	+	252	upstream	252	GRHPR
chr9	37904935	37905069	135	*	X30362	92014	37877572	37904350	26779	-	584	upstream	584	SLC25A51
chr9	74981283	74981402	120	*	X30397	7763	74966341	74980163	13823	-	1119	upstream	1119	ZFAND5
chr9	79010520	79010654	135	*	X30415	55312	79000433	79009444	9012	-	1075	upstream	1075	RFK
chr9	86573800	86573934	135	*	X30453	84267	86553227	86571901	18675	-	1898	upstream	1898	C9orf64
chr9	87283728	87283802	75	*	X30456	4915	87283466	87638505	355040	+	0	inside	261	NTRK2
chr9	91360947	91361081	135	*	X30505	100423015	91360751	91360820	70	-	126	upstream	126	MIR4289
chr9	91361157	91361291	135	*	X30506	100423015	91360751	91360820	70	-	336	upstream	336	MIR4289
chr9	91924556	91924750	195	*	X30512	1164	91926113	91931618	5506	+	1362	upstream	1362	CKS2
chr9	92113168	92113305	138	*	X30515	10507	91975706	92112888	137183	-	279	upstream	279	SEMA4D
chr9	92113396	92113530	135	*	X30516	10507	91975706	92112888	137183	-	507	upstream	507	SEMA4D
chr9	95571782	95571961	180	*	X30546	138649	95571893	95650975	79083	+	0	overlapStart	0	ANKRD19P
chr9	95572172	95572276	105	*	X30547	138649	95571893	95650975	79083	+	0	inside	278	ANKRD19P
chr9	95857393	95857512	120	*	X30551	84270	95858450	95875565	17116	+	937	upstream	937	CARD19
chr9	95897066	95897245	180	*	X30558	4814	95883771	95896570	12800	-	495	upstream	495	NINJ1
chr9	96938461	96938550	90	*	X30567	406888	96938629	96938715	87	+	78	upstream	78	MIRLET7F1
chr9	97846914	97847063	150	*	X30588	407011	97847490	97848370	881	+	426	upstream	426	MIR23B
chr9	99418144	99418248	105	*	X30613	195827	99403533	99417599	14067	-	544	upstream	544	PRXL2C
chr9	100615409	100615513	105	*	X30627	2304	100615537	100618997	3461	+	23	upstream	23	FOXE1
chr9	101471916	101472032	117	*	X30642	9568	101050364	101471479	421116	-	436	upstream	436	GABBR2
chr9	101866556	101866855	300	*	X30652	7046	101867412	101916473	49062	+	556	upstream	556	TGFBR1
chr9	101866931	101866932	2	*	X30653	7046	101867412	101916473	49062	+	479	upstream	479	TGFBR1
chr9	107690635	107690754	120	*	X30663	19	107543284	107690527	147244	-	107	upstream	107	ABCA1
chr9	112402514	112402633	120	*	X30715	114299	112403068	112713756	310689	+	434	upstream	434	NA
chr9	112969842	112970201	360	*	X30723	401546	112961846	112970413	8568	-	0	inside	211	C9orf152
chr9	112970232	112970341	110	*	X30724	401546	112961846	112970413	8568	-	0	inside	71	C9orf152
chr9	113343177	113343251	75	*	X30729	79987	113127529	113342160	214632	-	1016	upstream	1016	SVEP1
chr9	113801574	113801676	103	*	X30736	1902	113636054	113801526	165473	-	47	upstream	47	LPAR1
chr9	114938391	114938510	120	*	X30758	64420	114803061	114937556	134496	-	834	upstream	834	SUSD1
chr9	116861164	116861311	148	*	X30777	113220	116853918	116861507	7590	-	0	inside	195	KIF12
chr9	116861513	116861707	195	*	X30778	113220	116853918	116861507	7590	-	5	upstream	5	KIF12
chr9	116861888	116862022	135	*	X30779	113220	116853918	116861507	7590	-	380	upstream	380	KIF12
chr9	116917433	116917552	120	*	X30782	85301	116918231	117072975	154745	+	678	upstream	678	COL27A1
chr9	117268571	117268705	135	*	X30807	25861	117164360	117267736	103377	-	834	upstream	834	WHRN
chr9	118686933	118687082	150	*	X30820	58483	118650544	118687377	36834	-	0	inside	294	LINC00474
chr9	118687948	118688082	135	*	X30821	58483	118650544	118687377	36834	-	570	upstream	570	LINC00474
chr9	118915383	118915487	105	*	X30824	5069	118916071	119164600	248530	+	583	upstream	583	PAPPA
chr9	123477565	123477669	105	*	X30854	1955	123363196	123476765	113570	-	799	upstream	799	MEGF9
chr9	123478166	123478255	90	*	X30855	1955	123363196	123476765	113570	-	1400	upstream	1400	MEGF9
chr9	123478465	123478569	105	*	X30856	1955	123363196	123476765	113570	-	1699	upstream	1699	MEGF9
chr9	123640591	123640710	120	*	X30861	26147	123617931	123639606	21676	-	984	upstream	984	PHF19
chr9	124133219	124133248	30	*	X30888	2040	124101266	124132582	31317	-	636	upstream	636	STOM
chr9	124991173	124991308	136	*	X30918	26468	124964856	124991091	26236	-	81	upstream	81	LHX6
chr9	126692672	126692740	69	*	X30940	57706	126141933	126692417	550485	-	254	upstream	254	DENND1A
chr9	126693521	126693640	120	*	X30941	57706	126141933	126692417	550485	-	1103	upstream	1103	DENND1A
chr9	127419964	127420068	105	*	X30969	100379345	127420715	127460907	40193	+	646	upstream	646	MIR181A2HG
chr9	127534624	127534715	92	*	X30972	2649	127284703	127533576	248874	-	1047	upstream	1047	NR6A1
chr9	127614250	127614459	210	*	X30983	401551	127615696	127620170	4475	+	1236	upstream	1236	WDR38
chr9	127953132	127953221	90	*	X30986	5537	127908852	127952218	43367	-	913	upstream	913	PPP6C
chr9	129374802	129374906	105	*	X31002	4010	129376722	129463311	86590	+	1815	upstream	1815	LMX1B
chr9	129375376	129375525	150	*	X31003	4010	129376722	129463311	86590	+	1196	upstream	1196	LMX1B
chr9	129676544	129676633	90	*	X31014	9649	129677053	129985445	308393	+	419	upstream	419	RALGPS1
chr9	130211758	130211877	120	*	X31023	26783	130210781	130210916	136	-	841	upstream	841	SNORA65
chr9	130211758	130211877	120	*	X31023	90678	130213765	130265780	52016	+	1887	upstream	1887	LRSAM1
chr9	130214607	130214684	78	*	X31024	6136	130209953	130213711	3759	-	895	upstream	895	RPL12
chr9	130342183	130342225	43	*	X31044	64855	130267618	130341268	73651	-	914	upstream	914	NIBAN2
chr9	130476509	130476643	135	*	X31046	158248	130478358	130493879	15522	+	1714	upstream	1714	TTC16
chr9	130476989	130477003	15	*	X31047	158248	130478358	130493879	15522	+	1354	upstream	1354	TTC16
chr9	130541834	130541938	105	*	X31055	10044	130500596	130541048	40453	-	785	upstream	785	SH2D3C
chr9	130679582	130679602	21	*	X31067	27090	130670165	130679305	9141	-	276	upstream	276	ST6GALNAC4
chr9	130680143	130680247	105	*	X31068	27090	130670165	130679305	9141	-	837	upstream	837	ST6GALNAC4
chr9	130693593	130693682	90	*	X31071	138429	130683808	130693076	9269	-	516	upstream	516	PIP5KL1
chr9	130700569	130700703	135	*	X31073	8818	130697374	130700763	3390	-	0	inside	59	DPM2
chr9	130829310	130829424	115	*	X31088	114789	130830479	130871537	41059	+	1054	upstream	1054	SLC25A25
chr9	130829310	130829424	115	*	X31088	203245	130823512	130829599	6088	-	0	inside	174	NAIF1
chr9	130891591	130891625	35	*	X31091	80142	130882972	130890741	7770	-	849	upstream	849	PTGES2
chr9	130911229	130911303	75	*	X31092	3934	130911732	130915734	4003	+	428	upstream	428	LCN2
chr9	130911529	130911573	45	*	X31093	3934	130911732	130915734	4003	+	158	upstream	158	LCN2
chr9	130921468	130921617	150	*	X31096	79095	130922539	130926207	3669	+	921	upstream	921	C9orf16
chr9	130921753	130921842	90	*	X31097	79095	130922539	130926207	3669	+	696	upstream	696	C9orf16
chr9	131484868	131485002	135	*	X31115	100506100	131486741	131495522	8782	+	1738	upstream	1738	LOC100506100
chr9	131485468	131485602	135	*	X31116	100506100	131486741	131495522	8782	+	1138	upstream	1138	LOC100506100
chr9	131485633	131485921	289	*	X31117	100506100	131486741	131495522	8782	+	819	upstream	819	LOC100506100
chr9	131681219	131681323	105	*	X31124	254295	131683174	131704320	21147	+	1850	upstream	1850	PHYHD1
chr9	131681943	131682257	315	*	X31125	254295	131683174	131704320	21147	+	916	upstream	916	PHYHD1
chr9	131872129	131872308	180	*	X31134	5524	131873228	131911225	37998	+	919	upstream	919	PTPA
